order_id,order_date,status,customer_id,first_name,last_name,email,signup_date,region,postal_code,product_id,product_name,category,quantity,unit_price,item_total,product_cost,shipping_alloc,profit,shipping_method,shipping_cost,discount_pct,order_items_total,order_total,total_refund_amount,return_count,return_reasons,shipping_cost_order,order_items_total_order,region_cust,category_prod,price,cost,weight_kg
O300867,2024-11-04,Completed,C104801,Jamie,Brown,user4801@example.com,2023-04-17,South,87551,P2023,Product 23,Apparel,1,16.65,16.65,9.66,1.249825255,5.74,Express,14.82,0,197.43,212.25,0,0,,14.82,197.43,South,Apparel,16.65,9.66,1.73
O300867,2024-11-04,Completed,C104801,Jamie,Brown,user4801@example.com,2023-04-17,South,87551,P2055,Product 55,Home,1,76.8,76.8,31.94,5.764959733,39.1,Express,14.82,0,197.43,212.25,0,0,,14.82,197.43,South,Home,76.8,31.94,2.34
O300867,2024-11-04,Completed,C104801,Jamie,Brown,user4801@example.com,2023-04-17,South,87551,P2033,Product 33,Home,1,103.98,103.98,60.8,7.805215013,35.37,Express,14.82,0,197.43,212.25,0,0,,14.82,197.43,South,Home,103.98,60.8,1.11
O300868,2023-01-10,Completed,C101534,Taylor,Brown,user1534@example.com,2024-04-04,Midwest,24772,P2176,Product 176,Home,1,47.16,47.16,33.15,10.06,3.95,Express,10.06,23.26,47.16,57.22,0,0,,10.06,47.16,Midwest,Home,61.46,33.15,0.5
O300869,2023-06-07,Completed,C103497,Casey,Hernandez,user3497@example.com,2023-08-09,South,48918,P2163,Product 163,Sports,1,41.19,41.19,24.63,4.638639133,11.92,Two-Day,19.96,0,177.24,197.2,0,0,,19.96,177.24,South,Sports,41.19,24.63,2.37
O300869,2023-06-07,Completed,C103497,Casey,Hernandez,user3497@example.com,2023-08-09,South,48918,P2119,Product 119,Electronics,1,136.05,136.05,73.12,15.32136087,47.61,Two-Day,19.96,0,177.24,197.2,0,0,,19.96,177.24,South,Electronics,136.05,73.12,4.55
O300870,2023-08-25,Completed,C103942,Jamie,Johnson,user3942@example.com,2024-02-18,West,62774,P2089,Product 89,Beauty,1,11.29,11.29,6.88,0.659292526,3.75,Express,12.86,5.99,220.22,233.08,0,0,,12.86,220.22,West,Beauty,12.01,6.88,1.9
O300870,2023-08-25,Completed,C103942,Jamie,Johnson,user3942@example.com,2024-02-18,West,62774,P2049,Product 49,Electronics,1,208.93,208.93,136.33,12.20070747,60.4,Express,12.86,5.99,220.22,233.08,0,0,,12.86,220.22,West,Electronics,222.24,136.33,1.6
O300871,2023-12-26,Completed,C100337,Alex,Garcia,user337@example.com,2023-08-28,West,86860,P2185,Product 185,Electronics,1,29.35,29.35,22.49,22.1,-15.24,Two-Day,22.1,0,29.35,51.45,0,0,,22.1,29.35,West,Electronics,29.35,22.49,1.86
O300872,2023-01-08,Completed,C103966,Jordan,Davis,user3966@example.com,2024-12-08,Northeast,62136,P2103,Product 103,Apparel,1,63.66,63.66,31.42,1.775572053,30.46,Standard,4.02,0,144.13,148.15,0,0,,4.02,144.13,Northeast,Apparel,63.66,31.42,0.12
O300872,2023-01-08,Completed,C103966,Jordan,Davis,user3966@example.com,2024-12-08,Northeast,62136,P2009,Product 9,Home,1,23.97,23.97,16.46,0.66855894,6.84,Standard,4.02,0,144.13,148.15,0,0,,4.02,144.13,Northeast,Home,23.97,16.46,3.36
O300872,2023-01-08,Completed,C103966,Jordan,Davis,user3966@example.com,2024-12-08,Northeast,62136,P2183,Product 183,Home,1,56.5,56.5,27.45,1.575869007,27.47,Standard,4.02,0,144.13,148.15,0,0,,4.02,144.13,Northeast,Home,56.5,27.45,0.5
O300873,2023-10-19,Completed,C101494,Cameron,Hernandez,user1494@example.com,2024-03-12,South,98672,P2155,Product 155,Electronics,1,87.74,87.74,54.97,1.902930642,30.87,Standard,6.77,0,312.15,318.92,0,0,,6.77,312.15,South,Electronics,87.74,54.97,3.46
O300873,2023-10-19,Completed,C101494,Cameron,Hernandez,user1494@example.com,2024-03-12,South,98672,P2059,Product 59,Sports,1,224.41,224.41,109.59,4.867069358,109.95,Standard,6.77,0,312.15,318.92,0,0,,6.77,312.15,South,Sports,224.41,109.59,3.05
O300874,2023-07-24,Returned,C100399,Morgan,Smith,user399@example.com,2023-11-06,Midwest,49931,P2112,Product 112,Toys,1,38.83,38.83,22,5.06,11.77,Standard,5.06,0,38.83,43.89,0,0,,5.06,38.83,Midwest,Toys,38.83,22,1.62
O300875,2024-11-11,Completed,C102634,Casey,Johnson,user2634@example.com,2023-06-28,South,59678,P2069,Product 69,Apparel,1,42.02,42.02,33.2,2.638937198,6.18,Standard,7.93,0,126.27,134.2,0,0,,7.93,126.27,South,Apparel,42.02,33.2,1.86
O300875,2024-11-11,Completed,C102634,Casey,Johnson,user2634@example.com,2023-06-28,South,59678,P2075,Product 75,Toys,1,84.25,84.25,41.14,5.291062802,37.82,Standard,7.93,0,126.27,134.2,0,0,,7.93,126.27,South,Toys,84.25,41.14,1.6
O300876,2023-06-20,Completed,C103330,Morgan,Lopez,user3330@example.com,2023-11-18,South,96854,P2141,Product 141,Apparel,1,37.74,37.74,29.63,5.37,2.74,Standard,5.37,0,37.74,43.11,0,0,,5.37,37.74,South,Apparel,37.74,29.63,3.05
O300877,2023-10-20,Completed,C101393,Chris,Anderson,user1393@example.com,2023-06-27,South,64911,P2088,Product 88,Apparel,1,168.43,168.43,142.2,4.124480976,22.11,Standard,5.02,18.69,205,210.02,0,0,,5.02,205,South,Apparel,207.15,142.2,3.1
O300877,2023-10-20,Completed,C101393,Chris,Anderson,user1393@example.com,2023-06-27,South,64911,P2138,Product 138,Toys,1,36.57,36.57,29.23,0.895519024,6.44,Standard,5.02,18.69,205,210.02,0,0,,5.02,205,South,Toys,44.98,29.23,2.75
O300878,2023-08-26,Completed,C100719,Alex,Williams,user719@example.com,2023-03-27,Southwest,57511,P2113,Product 113,Sports,1,73.87,73.87,39.2,4.71,25.47,Standard,4.71,0,73.87,78.58,0,0,,4.71,73.87,Southwest,Sports,73.87,39.2,1.19
O300879,2024-05-12,Completed,C104240,Chris,Brown,user4240@example.com,2024-06-02,Northeast,72415,P2077,Product 77,Beauty,1,24.8,24.8,10.18,3.92,10.7,Standard,3.92,0,24.8,28.72,0,0,,3.92,24.8,Northeast,Beauty,24.8,10.18,4.4
O300880,2024-05-05,Completed,C100793,Chris,Martinez,user793@example.com,2023-01-28,Southwest,26285,P2089,Product 89,Beauty,1,12.01,12.01,6.88,0.815630429,3.66,Standard,5.16,0,75.98,81.14,0,0,,5.16,75.98,Southwest,Beauty,12.01,6.88,1.9
O300880,2024-05-05,Completed,C100793,Chris,Martinez,user793@example.com,2023-01-28,Southwest,26285,P2007,Product 7,Home,1,63.97,63.97,32.26,4.344369571,23.26,Standard,5.16,0,75.98,81.14,0,0,,5.16,75.98,Southwest,Home,63.97,32.26,1.52
O300881,2023-06-01,Completed,C101394,Alex,Gonzalez,user1394@example.com,2023-12-09,West,87303,P2026,Product 26,Sports,1,11.15,11.15,7.72,3.311512792,0.12,Two-Day,29.37,0,98.89,128.26,0,0,,29.37,98.89,West,Sports,11.15,7.72,4.49
O300881,2023-06-01,Completed,C101394,Alex,Gonzalez,user1394@example.com,2023-12-09,West,87303,P2155,Product 155,Electronics,1,87.74,87.74,54.97,26.05848721,6.71,Two-Day,29.37,0,98.89,128.26,0,0,,29.37,98.89,West,Electronics,87.74,54.97,3.46
O300882,2024-05-17,Completed,C100719,Alex,Williams,user719@example.com,2023-03-27,Southwest,57511,P2132,Product 132,Electronics,1,162.16,162.16,121.95,3.66,31.07,Standard,3.66,1.17,162.16,165.82,0,0,,3.66,162.16,Southwest,Electronics,164.08,121.95,3.34
O300883,2024-11-16,Completed,C102244,Alex,Lopez,user2244@example.com,2024-06-19,Northeast,88563,P2100,Product 100,Beauty,1,53.79,53.79,34.68,0.983466976,18.13,Express,10.63,15.1,581.4,592.03,0,0,,10.63,581.4,Northeast,Beauty,63.36,34.68,2.99
O300883,2024-11-16,Completed,C102244,Alex,Lopez,user2244@example.com,2024-06-19,Northeast,88563,P2088,Product 88,Apparel,3,175.87,527.61,426.6,9.646533024,91.36,Express,10.63,15.1,581.4,592.03,0,0,,10.63,581.4,Northeast,Apparel,207.15,142.2,3.1
O300884,2024-05-16,Completed,C100320,Cameron,Martinez,user320@example.com,2024-12-27,Midwest,91803,P2082,Product 82,Sports,1,185.01,185.01,131.53,3.31,50.17,Standard,3.31,2.9,185.01,188.32,0,0,,3.31,185.01,Midwest,Sports,190.54,131.53,4.05
O300885,2024-10-31,Completed,C103381,Alex,Garcia,user3381@example.com,2024-10-23,Midwest,18373,P2005,Product 5,Electronics,1,81.66,81.66,58.55,6.64,16.47,Standard,6.64,0,81.66,88.3,0,0,,6.64,81.66,Midwest,Electronics,81.66,58.55,1.1
O300886,2023-11-16,Completed,C104245,Alex,Lopez,user4245@example.com,2023-08-16,Midwest,81571,P2128,Product 128,Home,1,28.39,28.39,17.03,4.34,7.02,Standard,4.34,0,28.39,32.73,0,0,,4.34,28.39,Midwest,Home,28.39,17.03,4.73
O300887,2023-06-18,Completed,C104375,Jamie,Wilson,user4375@example.com,2023-05-31,Northeast,85475,P2153,Product 153,Toys,1,12.31,12.31,5.2,0.113346942,7,Standard,5.21,0,565.83,571.04,0,0,,5.21,565.83,Northeast,Toys,12.31,5.2,3.33
O300887,2023-06-18,Completed,C104375,Jamie,Wilson,user4375@example.com,2023-05-31,Northeast,85475,P2144,Product 144,Electronics,2,276.76,553.52,224.54,5.096653058,323.88,Standard,5.21,0,565.83,571.04,0,0,,5.21,565.83,Northeast,Electronics,276.76,112.27,3.09
O300888,2023-07-19,Completed,C104702,Drew,Davis,user4702@example.com,2023-07-23,Midwest,26683,P2083,Product 83,Home,1,161.59,161.59,85.73,6.18,69.68,Standard,6.18,0,161.59,167.77,0,0,,6.18,161.59,Midwest,Home,161.59,85.73,2.21
O300889,2024-07-31,Completed,C100573,Robin,Anderson,user573@example.com,2023-12-05,Northeast,89149,P2119,Product 119,Electronics,1,136.05,136.05,73.12,4.39,58.54,Standard,4.39,0,136.05,140.44,0,0,,4.39,136.05,Northeast,Electronics,136.05,73.12,4.55
O300890,2023-12-06,Completed,C101833,Robin,Smith,user1833@example.com,2024-06-17,West,49761,P2103,Product 103,Apparel,1,61.18,61.18,31.42,3.27,26.49,Standard,3.27,3.9,61.18,64.45,0,0,,3.27,61.18,West,Apparel,63.66,31.42,0.12
O300891,2024-05-26,Completed,C104667,Casey,Martinez,user4667@example.com,2024-11-22,South,20002,P2072,Product 72,Electronics,1,32.57,32.57,23.93,4.31,4.33,Standard,4.31,0,32.57,36.88,0,0,,4.31,32.57,South,Electronics,32.57,23.93,4.91
O300892,2024-04-20,Completed,C103643,Jamie,Williams,user3643@example.com,2023-05-17,West,21503,P2196,Product 196,Sports,1,55.24,55.24,34.95,4.54,15.75,Standard,4.54,0,55.24,59.78,0,0,,4.54,55.24,West,Sports,55.24,34.95,3.41
O300893,2023-07-03,Completed,C103888,Taylor,Miller,user3888@example.com,2023-01-03,Southwest,61265,P2009,Product 9,Home,2,23.97,47.94,32.92,6.74,7.04,Standard,6.74,0,47.94,54.68,0,0,,6.74,47.94,Southwest,Home,23.97,16.46,3.36
O300894,2024-11-01,Completed,C101486,Avery,Brown,user1486@example.com,2023-03-14,Midwest,40796,P2013,Product 13,Electronics,1,65.35,65.35,34.91,4.467023654,25.97,Standard,7.34,0,107.38,114.72,0,0,,7.34,107.38,Midwest,Electronics,65.35,34.91,0.35
O300894,2024-11-01,Completed,C101486,Avery,Brown,user1486@example.com,2023-03-14,Midwest,40796,P2154,Product 154,Home,3,14.01,42.03,31.11,2.872976346,8.05,Standard,7.34,0,107.38,114.72,0,0,,7.34,107.38,Midwest,Home,14.01,10.37,2.38
O300895,2023-11-28,Completed,C100983,Kendall,Rodriguez,user983@example.com,2023-09-22,Southwest,96127,P2055,Product 55,Home,1,76.8,76.8,31.94,5.87,33.14,Standard,5.87,0,76.8,82.67,0,0,,5.87,76.8,Southwest,Home,76.8,31.94,2.34
O300896,2024-09-09,Completed,C102347,Taylor,Martinez,user2347@example.com,2023-08-24,South,80325,P2107,Product 107,Electronics,1,14.87,14.87,7.32,4.08,3.47,Standard,4.08,0,14.87,18.95,0,0,,4.08,14.87,South,Electronics,14.87,7.32,0.77
O300897,2024-08-21,Completed,C104288,Jordan,Garcia,user4288@example.com,2023-11-25,West,34541,P2082,Product 82,Sports,1,190.54,190.54,131.53,6.7,52.31,Standard,6.7,0,190.54,197.24,0,0,,6.7,190.54,West,Sports,190.54,131.53,4.05
O300898,2023-12-13,Completed,C102707,Riley,Davis,user2707@example.com,2023-10-04,South,28317,P2158,Product 158,Apparel,1,99.69,99.69,44,5.35,50.34,Standard,5.35,1.63,99.69,105.04,0,0,,5.35,99.69,South,Apparel,101.34,44,4.33
O300899,2024-03-23,Returned,C102570,Casey,Wilson,user2570@example.com,2023-12-19,South,41288,P2031,Product 31,Electronics,1,91.19,91.19,41.51,15.96,33.72,Two-Day,15.96,0,91.19,107.15,0,0,,15.96,91.19,South,Electronics,91.19,41.51,2.91
O300900,2024-04-14,Completed,C101339,Casey,Williams,user1339@example.com,2024-08-04,Midwest,46104,P2107,Product 107,Electronics,1,14.87,14.87,7.32,6.364323239,1.19,Two-Day,27.7,0,64.72,92.42,0,0,,27.7,64.72,Midwest,Electronics,14.87,7.32,0.77
O300900,2024-04-14,Completed,C101339,Casey,Williams,user1339@example.com,2024-08-04,Midwest,46104,P2182,Product 182,Apparel,1,49.85,49.85,25.64,21.33567676,2.87,Two-Day,27.7,0,64.72,92.42,0,0,,27.7,64.72,Midwest,Apparel,49.85,25.64,4.25
O300901,2024-03-07,Completed,C104577,Casey,Williams,user4577@example.com,2023-12-12,Midwest,26303,P2039,Product 39,Home,1,18.17,18.17,13.15,3.57,1.45,Standard,3.57,1.96,18.17,21.74,0,0,,3.57,18.17,Midwest,Home,18.53,13.15,1.33
O300902,2023-10-26,Completed,C103774,Cameron,Anderson,user3774@example.com,2024-01-15,South,64524,P2014,Product 14,Sports,1,26.49,26.49,15.54,8.5,2.45,Express,8.5,0,26.49,34.99,0,0,,8.5,26.49,South,Sports,26.49,15.54,4.31
O300903,2024-03-05,Completed,C103757,Chris,Rodriguez,user3757@example.com,2024-08-03,Northeast,25772,P2187,Product 187,Sports,1,47.41,47.41,22.42,3.47,21.52,Standard,3.47,0,47.41,50.88,0,0,,3.47,47.41,Northeast,Sports,47.41,22.42,0.55
O300904,2023-04-15,Completed,C101632,Morgan,Davis,user1632@example.com,2023-10-29,Northeast,25552,P2009,Product 9,Home,2,23.97,47.94,32.92,6.95,8.07,Standard,6.95,0,47.94,54.89,0,0,,6.95,47.94,Northeast,Home,23.97,16.46,3.36
O300905,2023-12-29,Completed,C102106,Casey,Davis,user2106@example.com,2023-06-07,Northeast,36866,P2087,Product 87,Electronics,1,71.04,71.04,32.4,5.83,32.81,Standard,5.83,0,71.04,76.87,0,0,,5.83,71.04,Northeast,Electronics,71.04,32.4,4.95
O300906,2024-01-09,Returned,C101350,Cameron,Hernandez,user1350@example.com,2024-02-22,South,52485,P2075,Product 75,Toys,1,84.25,84.25,41.14,23.64,19.47,Two-Day,23.64,0,84.25,107.89,0,0,,23.64,84.25,South,Toys,84.25,41.14,1.6
O300907,2024-11-12,Completed,C102076,Casey,Smith,user2076@example.com,2024-04-01,South,99698,P2076,Product 76,Home,1,173.86,173.86,114.65,3.02,56.19,Standard,3.02,0,173.86,176.88,0,0,,3.02,173.86,South,Home,173.86,114.65,0.61
O300908,2024-02-17,Completed,C103512,Drew,Smith,user3512@example.com,2023-08-02,Northeast,17038,P2155,Product 155,Electronics,3,87.74,263.22,164.91,8.951371538,89.36,Express,9.37,0,275.53,284.9,0,0,,9.37,275.53,Northeast,Electronics,87.74,54.97,3.46
O300908,2024-02-17,Completed,C103512,Drew,Smith,user3512@example.com,2023-08-02,Northeast,17038,P2153,Product 153,Toys,1,12.31,12.31,5.2,0.418628462,6.69,Express,9.37,0,275.53,284.9,0,0,,9.37,275.53,Northeast,Toys,12.31,5.2,3.33
O300909,2024-03-23,Completed,C102658,Kendall,Garcia,user2658@example.com,2023-11-23,South,93750,P2077,Product 77,Beauty,1,24.8,24.8,10.18,4.77,9.85,Standard,4.77,0,24.8,29.57,0,0,,4.77,24.8,South,Beauty,24.8,10.18,4.4
O300910,2024-08-08,Completed,C100842,Avery,Garcia,user842@example.com,2023-05-30,Midwest,58762,P2046,Product 46,Electronics,2,59.72,119.44,80.98,2.609843665,35.85,Standard,3.62,0,165.67,169.29,0,0,,3.62,165.67,Midwest,Electronics,59.72,40.49,2.89
O300910,2024-08-08,Completed,C100842,Avery,Garcia,user842@example.com,2023-05-30,Midwest,58762,P2101,Product 101,Sports,1,46.23,46.23,22.39,1.010156335,22.83,Standard,3.62,0,165.67,169.29,0,0,,3.62,165.67,Midwest,Sports,46.23,22.39,1.28
O300911,2024-02-08,Completed,C103254,Sam,Jones,user3254@example.com,2023-08-03,South,73177,P2161,Product 161,Home,1,18.15,18.15,13.55,7.97,-3.37,Standard,7.97,0,18.15,26.12,0,0,,7.97,18.15,South,Home,18.15,13.55,0.95
O300912,2024-11-19,Completed,C102049,Jordan,Anderson,user2049@example.com,2023-08-06,Northeast,26802,P2181,Product 181,Electronics,1,149.43,149.43,91.7,6.08,51.65,Standard,6.08,0,149.43,155.51,0,0,,6.08,149.43,Northeast,Electronics,149.43,91.7,0.49
O300913,2024-03-13,Completed,C100286,Alex,Williams,user286@example.com,2024-09-26,Southwest,99288,P2041,Product 41,Sports,1,28.65,28.65,17.49,21.55,-8.83,Two-Day,21.55,0,28.65,50.2,0,0,,21.55,28.65,Southwest,Sports,28.65,17.49,4.91
O300914,2023-08-26,Completed,C103006,Cameron,Rodriguez,user3006@example.com,2023-05-10,West,59634,P2131,Product 131,Home,1,65.14,65.14,42.58,4.65,17.91,Standard,4.65,0,65.14,69.79,0,0,,4.65,65.14,West,Home,65.14,42.58,0.28
O300915,2023-05-21,Completed,C101272,Hayden,Brown,user1272@example.com,2023-01-22,Northeast,24628,P2064,Product 64,Home,1,64.39,64.39,45.19,2.712590349,16.49,Standard,5.98,0,141.95,147.93,0,0,,5.98,141.95,Northeast,Home,64.39,45.19,3.67
O300915,2023-05-21,Completed,C101272,Hayden,Brown,user1272@example.com,2023-01-22,Northeast,24628,P2085,Product 85,Sports,1,77.56,77.56,53.33,3.267409651,20.96,Standard,5.98,0,141.95,147.93,0,0,,5.98,141.95,Northeast,Sports,77.56,53.33,2.21
O300916,2023-03-28,Completed,C100993,Robin,Jones,user993@example.com,2023-08-18,Northeast,45070,P2064,Product 64,Home,3,64.39,193.17,135.57,6.34,51.26,Standard,6.34,0,193.17,199.51,0,0,,6.34,193.17,Northeast,Home,64.39,45.19,3.67
O300917,2024-08-26,Completed,C104785,Casey,Anderson,user4785@example.com,2023-12-04,South,63780,P2025,Product 25,Toys,1,13.57,13.57,9.02,3.31,1.24,Standard,3.31,6.02,13.57,16.88,0,0,,3.31,13.57,South,Toys,14.44,9.02,1.33
O300918,2023-05-06,Completed,C101866,Casey,Gonzalez,user1866@example.com,2023-03-24,Northeast,71713,P2124,Product 124,Sports,1,19.28,19.28,9.52,14.91,-5.15,Express,14.91,0,19.28,34.19,0,0,,14.91,19.28,Northeast,Sports,19.28,9.52,4.91
O300919,2023-11-24,Completed,C102753,Taylor,Garcia,user2753@example.com,2024-01-24,West,93031,P2191,Product 191,Beauty,1,57.54,57.54,44.19,1.425353535,11.92,Standard,7.21,0,291.06,298.27,0,0,,7.21,291.06,West,Beauty,57.54,44.19,1.62
O300919,2023-11-24,Completed,C102753,Taylor,Garcia,user2753@example.com,2024-01-24,West,93031,P2004,Product 4,Apparel,1,233.52,233.52,97.96,5.784646465,129.78,Standard,7.21,0,291.06,298.27,0,0,,7.21,291.06,West,Apparel,233.52,97.96,4.32
O300920,2024-01-30,Completed,C101411,Jamie,Gonzalez,user1411@example.com,2024-06-01,Midwest,73211,P2136,Product 136,Apparel,1,38.31,38.31,21.67,3.88,12.76,Standard,3.88,0,38.31,42.19,0,0,,3.88,38.31,Midwest,Apparel,38.31,21.67,1.6
O300921,2024-06-14,Completed,C100890,Alex,Davis,user890@example.com,2023-03-18,Midwest,80123,P2027,Product 27,Sports,1,137.99,137.99,101.08,4.2,32.71,Standard,4.2,0,137.99,142.19,0,0,,4.2,137.99,Midwest,Sports,137.99,101.08,2.85
O300922,2024-02-26,Completed,C100206,Avery,Anderson,user206@example.com,2023-07-13,South,77891,P2033,Product 33,Home,1,103.98,103.98,60.8,7.42,35.76,Standard,7.42,0,103.98,111.4,0,0,,7.42,103.98,South,Home,103.98,60.8,1.11
O300923,2024-02-04,Completed,C103257,Morgan,Martinez,user3257@example.com,2023-08-17,South,28405,P2087,Product 87,Electronics,2,71.04,142.08,64.8,13.12,64.16,Express,13.12,0,142.08,155.2,0,0,,13.12,142.08,South,Electronics,71.04,32.4,4.95
O300924,2023-11-08,Completed,C101793,Robin,Garcia,user1793@example.com,2023-01-08,South,68862,P2071,Product 71,Sports,1,73.92,73.92,42.98,8.28,22.66,Express,8.28,4.85,73.92,82.2,0,0,,8.28,73.92,South,Sports,77.69,42.98,1.45
O300925,2024-01-26,Completed,C103849,Jamie,Smith,user3849@example.com,2024-03-29,Southwest,50721,P2179,Product 179,Apparel,1,209.95,209.95,118.29,6.36,72.5,Standard,6.36,0,209.95,216.31,0,0,,6.36,209.95,Southwest,Apparel,209.95,118.29,0.68
O300926,2023-01-06,Completed,C101062,Cameron,Wilson,user1062@example.com,2024-12-25,South,72909,P2051,Product 51,Toys,1,56.81,56.81,30.27,4.17,22.37,Standard,4.17,0,56.81,60.98,0,0,,4.17,56.81,South,Toys,56.81,30.27,4.6
O300927,2023-07-01,Completed,C100964,Kendall,Martinez,user964@example.com,2023-03-04,South,70941,P2089,Product 89,Beauty,1,12.01,12.01,6.88,1.426301059,3.7,Standard,3.14,0,26.44,29.58,0,0,,3.14,26.44,South,Beauty,12.01,6.88,1.9
O300927,2023-07-01,Completed,C100964,Kendall,Martinez,user964@example.com,2023-03-04,South,70941,P2037,Product 37,Apparel,1,14.43,14.43,10.71,1.713698941,2.01,Standard,3.14,0,26.44,29.58,0,0,,3.14,26.44,South,Apparel,14.43,10.71,3.35
O300928,2024-02-25,Completed,C103061,Morgan,Brown,user3061@example.com,2024-05-04,Southwest,85018,P2138,Product 138,Toys,1,44.59,44.59,29.23,5.51,8.37,Standard,5.51,0.87,44.59,50.1,0,0,,5.51,44.59,Southwest,Toys,44.98,29.23,2.75
O300929,2023-07-26,Completed,C100018,Jamie,Garcia,user18@example.com,2024-02-21,South,29307,P2150,Product 150,Beauty,1,78.01,78.01,32.03,5.43,40.55,Standard,5.43,0,78.01,83.44,0,0,,5.43,78.01,South,Beauty,78.01,32.03,2.21
O300930,2024-02-18,Completed,C104634,Jamie,Davis,user4634@example.com,2024-07-31,West,66093,P2092,Product 92,Sports,1,24.61,24.61,10.26,5.19,9.16,Standard,5.19,0,24.61,29.8,0,0,,5.19,24.61,West,Sports,24.61,10.26,3.56
O300931,2024-12-02,Returned,C103166,Kendall,Smith,user3166@example.com,2024-08-06,South,98901,P2083,Product 83,Home,1,161.59,161.59,85.73,11.33,64.53,Express,11.33,0,161.59,172.92,0,0,,11.33,161.59,South,Home,161.59,85.73,2.21
O300932,2023-06-07,Completed,C103763,Casey,Williams,user3763@example.com,2024-08-08,Northeast,74551,P2095,Product 95,Apparel,1,14.93,14.93,9.28,7.61,-1.96,Standard,7.61,0,14.93,22.54,0,0,,7.61,14.93,Northeast,Apparel,14.93,9.28,1.88
O300933,2024-10-04,Completed,C101845,Drew,Davis,user1845@example.com,2024-10-22,Northeast,39846,P2091,Product 91,Toys,1,76.39,76.39,40.09,3.044029931,33.26,Standard,4.42,0,110.92,115.34,0,0,,4.42,110.92,Northeast,Toys,76.39,40.09,0.29
O300933,2024-10-04,Completed,C101845,Drew,Davis,user1845@example.com,2024-10-22,Northeast,39846,P2162,Product 162,Sports,1,34.53,34.53,18.75,1.375970069,14.4,Standard,4.42,0,110.92,115.34,0,0,,4.42,110.92,Northeast,Sports,34.53,18.75,1.28
O300934,2023-03-17,Completed,C104640,Drew,Johnson,user4640@example.com,2023-09-22,Northeast,26318,P2066,Product 66,Toys,1,39.91,39.91,29.91,11.1,-1.1,Express,11.1,0,39.91,51.01,0,0,,11.1,39.91,Northeast,Toys,39.91,29.91,4.99
O300935,2023-01-17,Completed,C102314,Casey,Martinez,user2314@example.com,2024-02-11,West,97862,P2179,Product 179,Apparel,1,209.95,209.95,118.29,4.47,87.19,Standard,4.47,0,209.95,214.42,0,0,,4.47,209.95,West,Apparel,209.95,118.29,0.68
O300936,2024-04-16,Completed,C102866,Drew,Brown,user2866@example.com,2023-04-09,Midwest,72582,P2101,Product 101,Sports,1,46.23,46.23,22.39,2.263433821,21.58,Standard,4.45,0,90.89,95.34,0,0,,4.45,90.89,Midwest,Sports,46.23,22.39,1.28
O300936,2024-04-16,Completed,C102866,Drew,Brown,user2866@example.com,2023-04-09,Midwest,72582,P2012,Product 12,Sports,1,44.66,44.66,25.81,2.186566179,16.66,Standard,4.45,0,90.89,95.34,0,0,,4.45,90.89,Midwest,Sports,44.66,25.81,0.61
